% Pose logfile
% 1 	Time (sec)
% 2,3 	X, Y position (m)
% 4 	Heading in radians (m)
% 5 	Tilt angle, if calculated (rad)
1770199581.1029 0.446 -0.003 -0.0069 -2.4247
1770199581.1074 0.447 -0.003 -0.0069 -2.4247
1770199581.1127 0.448 -0.003 -0.0081 -2.4247
1770199581.1182 0.450 -0.003 -0.0069 -2.4247
1770199581.1226 0.451 -0.003 -0.0069 -2.4247
1770199581.1280 0.452 -0.003 -0.0081 -2.4247
1770199581.1325 0.453 -0.003 -0.0081 -2.4247
1770199581.1378 0.455 -0.003 -0.0069 -2.4247
1770199581.1433 0.456 -0.003 -0.0081 -2.4246
1770199581.1477 0.457 -0.003 -0.0069 -2.4246
1770199581.1530 0.458 -0.003 -0.0069 -2.4246
1770199581.1575 0.459 -0.003 -0.0081 -2.4247
1770199581.1629 0.461 -0.003 -0.0081 -2.4247
1770199581.1673 0.462 -0.003 -0.0069 -2.4247
1770199581.1729 0.463 -0.003 -0.0069 -2.4246
1770199581.1782 0.465 -0.003 -0.0081 -2.4247
1770199581.1828 0.465 -0.003 -0.0069 -2.4246
1770199581.1882 0.467 -0.003 -0.0069 -2.4247
1770199581.1926 0.468 -0.003 -0.0081 -2.4247
1770199581.1981 0.469 -0.003 -0.0069 -2.4247
1770199581.2026 0.471 -0.003 -0.0069 -2.4247
1770199581.2081 0.472 -0.003 -0.0081 -2.4247
1770199581.2126 0.473 -0.003 -0.0069 -2.4248
1770199581.2181 0.475 -0.003 -0.0069 -2.4248
1770199581.2226 0.476 -0.003 -0.0069 -2.4249
1770199581.2282 0.477 -0.003 -0.0069 -2.4249
1770199581.2326 0.478 -0.003 -0.0069 -2.4249
1770199581.2381 0.480 -0.003 -0.0069 -2.4249
1770199581.2427 0.481 -0.003 -0.0081 -2.4249
1770199581.2480 0.482 -0.003 -0.0069 -2.4249
1770199581.2526 0.483 -0.003 -0.0069 -2.4249
1770199581.2580 0.484 -0.003 -0.0081 -2.4249
1770199581.2624 0.485 -0.003 -0.0069 -2.4249
1770199581.2679 0.487 -0.003 -0.0069 -2.4249
1770199581.2733 0.488 -0.003 -0.0069 -2.4250
1770199581.2780 0.489 -0.003 -0.0069 -2.4249
1770199581.2823 0.490 -0.003 -0.0069 -2.4250
1770199581.2879 0.492 -0.003 -0.0069 -2.4249
1770199581.2933 0.493 -0.003 -0.0081 -2.4249
1770199581.2977 0.494 -0.003 -0.0069 -2.4250
